Commune,Niveau,Détails
Celles-lès-Condé (02330),Vigilance,zone : bassin de la Marne (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Celles-sur-Aisne (02370),Alerte renforcée,zone : bassin de l'Aisne aval (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Celles-sur-Aisne (02370),Vigilance,zone : bassin de l'Aisne Vesle Suippe (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Cerizy (02240),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Cerny-en-Laonnois (02860),Vigilance,zone : bassin de l'Aisne Vesle Suippe (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Cerny-en-Laonnois (02860),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Cerny-lès-Bucy (02870),Vigilance,zone : bassin de la Serre (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Cerny-lès-Bucy (02870),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Cerseuil (02220),Vigilance,zone : bassin de l'Aisne Vesle Suippe (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Cessières-Suzy (02320),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chacrise (02200),Alerte renforcée,zone : bassin de l'Aisne aval (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chaillevois (02000),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chalandry (02270),Vigilance,zone : bassin de la Serre (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chambry (02000),Vigilance,zone : bassin de la Serre (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chamouille (02860),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Champs (02670),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chaourse (02340),Vigilance,zone : bassin de la Serre (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Charly-sur-Marne (02310),Vigilance,zone : bassin de la Marne (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Charmes (02800),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chartèves (02400),Vigilance,zone : bassin de la Marne (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chassemy (02370),Vigilance,zone : bassin de l'Aisne Vesle Suippe (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chaudardes (02160),Vigilance,zone : bassin de l'Aisne Vesle Suippe (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chaudun (02200),Alerte renforcée,zone : bassin de l'Aisne aval (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chaudun (02200),Vigilance,zone : bassin de l'Ourcq (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chauny (02300),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chavignon (02000),Vigilance,zone : bassin de l'Aisne Vesle Suippe (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
Chavignon (02000),Alerte,zone : bassin de l'Oise Moyenne et Ailette (eaux superficielles)<br>arrêté valable du 16/09/2022 au 31/10/2022
