Commune,Niveau,Détails
Biesheim (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Logelheim (68280),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Munwiller (68250),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Munwiller (68250),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Kunheim (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Blotzheim (68730),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Colmar (68000),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Colmar (68000),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Heiteren (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Rodern (68590),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Rodern (68590),Alerte renforcée,"zone : Bruche, Ehn, Andlau, Giessen et Liepvrette partie du département 68 (eaux superficielles)<br>arrêté valable du 13/07/2022 au 31/10/2022"
Landser (68440),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Village-Neuf (68128),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Niederentzen (68127),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Niederentzen (68127),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Stetten (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Stetten (68510),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Ranspach-le-Haut (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Ranspach-le-Haut (68220),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Saint-Hippolyte (68590),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Saint-Hippolyte (68590),Alerte renforcée,"zone : Bruche, Ehn, Andlau, Giessen et Liepvrette partie du département 68 (eaux superficielles)<br>arrêté valable du 13/07/2022 au 31/10/2022"
Niffer (68680),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Durrenentzen (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hombourg (68490),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Rumersheim-le-Haut (68740),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Helfrantzkirch (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Helfrantzkirch (68510),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Rustenhart (68740),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Rixheim (68170),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Ingersheim (68040),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Ingersheim (68040),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Liebenswiller (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Liebenswiller (68220),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Habsheim (68440),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Porte du Ried (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Horbourg-Wihr (68180),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Horbourg-Wihr (68180),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Bischwihr (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Brunstatt-Didenheim (68350),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Brunstatt-Didenheim (68350),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Bartenheim (68870),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Vogelgrun (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Widensolen (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Rantzwiller (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Rantzwiller (68510),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
"Wintzenheim (68124, 68920)",Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
"Wintzenheim (68124, 68920)",Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Bettlach (68480),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Bettlach (68480),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Oberhergheim (68127),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Oberhergheim (68127),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Réguisheim (68890),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Réguisheim (68890),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Sierentz (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hagenthal-le-Bas (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Magstatt-le-Bas (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Chalampé (68490),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Wickerschwihr (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Leymen (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Sainte-Croix-en-Plaine (68127),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Sainte-Croix-en-Plaine (68127),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Roggenhouse (68740),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hirtzfelden (68740),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
"Mulhouse (68200, 68100)",Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
"Mulhouse (68200, 68100)",Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
"Mulhouse (68200, 68100)",Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Nambsheim (68740),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Uffheim (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Wettolsheim (68920),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Wettolsheim (68920),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Biltzheim (68127),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Biltzheim (68127),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Kappelen (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Blodelsheim (68740),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Waltenheim (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Algolsheim (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Zimmersheim (68440),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Appenwihr (68280),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Brinckheim (68870),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Luemschwiller (68720),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Luemschwiller (68720),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Guémar (68970),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Guémar (68970),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Munchhouse (68740),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Knœringue (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Knœringue (68220),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Attenschwiller (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Eguisheim (68420),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Eguisheim (68420),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Michelbach-le-Bas (68730),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Steinbrunn-le-Bas (68440),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Bantzenheim (68490),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Urschenheim (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Obermorschwihr (68420),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Obermorschwihr (68420),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Geiswasser (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Weckolsheim (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Grussenheim (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Obermorschwiller (68130),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Obermorschwiller (68130),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Herrlisheim-près-Colmar (68420),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Herrlisheim-près-Colmar (68420),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Petit-Landau (68490),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Oberentzen (68127),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Oberentzen (68127),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Obersaasheim (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Sundhoffen (68280),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Sundhoffen (68280),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Turckheim (68230),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Turckheim (68230),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Geispitzen (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Wentzwiller (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Illzach (68110),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Illzach (68110),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Meyenheim (68890),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Meyenheim (68890),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Fessenheim (68740),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Saint-Louis (68300),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Schlierbach (68440),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Eschentzwiller (68440),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Husseren-les-Châteaux (68420),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Kœtzingue (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Flaxlanden (68720),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Flaxlanden (68720),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Volgelsheim (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Muntzenheim (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Andolsheim (68280),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Balgau (68740),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Ottmarsheim (68490),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Zaessingue (68130),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Zaessingue (68130),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Battenheim (68390),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Battenheim (68390),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Steinbrunn-le-Haut (68440),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Artzenheim (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hégenheim (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Ranspach-le-Bas (68730),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hagenthal-le-Haut (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hagenthal-le-Haut (68220),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Dessenheim (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Ensisheim (68190),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Ensisheim (68190),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Ensisheim (68190),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Ensisheim (68190),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Dietwiller (68440),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Huningue (68330),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Bruebach (68440),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Bruebach (68440),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Folgensbourg (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Folgensbourg (68220),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Neuwiller (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hettenschlag (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Wolfgantzen (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Michelbach-le-Haut (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Michelbach-le-Haut (68220),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Rorschwihr (68590),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hattstatt (68420),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hattstatt (68420),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Kembs (68680),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Buschwiller (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Jebsheim (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Hésingue (68220),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Magstatt-le-Haut (68510),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Magstatt-le-Haut (68510),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Baldersheim (68390),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Baldersheim (68390),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Niederhergheim (68127),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Niederhergheim (68127),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Thannenkirch (68590),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Thannenkirch (68590),Alerte renforcée,"zone : Bruche, Ehn, Andlau, Giessen et Liepvrette partie du département 68 (eaux superficielles)<br>arrêté valable du 13/07/2022 au 31/10/2022"
Bergheim (68750),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Bergheim (68750),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Rosenau (68128),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Sausheim (68390),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Sausheim (68390),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Neuf-Brisach (68600),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Baltzenheim (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Illhaeusern (68970),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Illhaeusern (68970),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Fortschwihr (68320),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Riedisheim (68400),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Riedisheim (68400),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Vœgtlinshoffen (68420),Vigilance,zone : Ill aval partie du département 68 (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Vœgtlinshoffen (68420),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Moosch (68690),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Pulversheim (68840),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Pulversheim (68840),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Pulversheim (68840),Alerte renforcée,zone : Ill amont (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Bitschwiller-lès-Thann (68620),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Bitschwiller-lès-Thann (68620),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Thann (68800),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Thann (68800),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
Soultz-Haut-Rhin (68360),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Soultz-Haut-Rhin (68360),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Ranspach (68470),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Ungersheim (68190),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Ungersheim (68190),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Mollau (68470),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Mollau (68470),Alerte renforcée,"zone : Doller amont, Fecht, Weiss et Lauch (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022"
Cernay (68700),Alerte renforcée,zone : Thur (eaux superficielles)<br>arrêté valable du 22/07/2022 au 31/10/2022
Cernay (68700),Vigilance,zone : Doller aval (eaux superficielles)<br>arrêté valable du 20/06/2022 au 31/10/2022
