Commune,Niveau,Détails
Ajat (24210),Alerte renforcée,zone : Isle aval - Manoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Allemans (24600),Crise,zone : Lizonne - Sauvanie (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Angoisse (24270),Crise,zone : Isle amont - Loue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Anlhiac (24160),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Antonne-et-Trigonant (24420),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Archignac (24590),Alerte,zone : Vézère - Chironde - Coly (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Aubas (24290),Alerte,zone : Vézère - Chironde - Coly (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Augignac (24300),Alerte,zone : Charente amont - Bandiat (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Azerat (24210),Alerte renforcée,zone : Isle amont - Blâme (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Azerat (24210),Alerte renforcée,zone : Vézère - Cern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Badefols-d'Ans (24390),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Badefols-d'Ans (24390),Alerte renforcée,zone : Vézère - Cern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bardou (24560),Crise,zone : Dordogne aval - Couze-Couzeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bardou (24560),Crise,zone : Dropt - Bournègue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bars (24210),Alerte renforcée,zone : Isle aval - Manoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
"Bassillac et Auberoche (24330, 24640)",Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
"Bassillac et Auberoche (24330, 24640)",Alerte renforcée,zone : Isle aval - Manoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bayac (24150),Crise,zone : Dordogne aval - Couze-Couzeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beaumontois en Périgord (24440),Crise,zone : Dordogne aval - Couze-Couzeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beaumontois en Périgord (24440),Crise,zone : Dropt - Bournègue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beaumontois en Périgord (24440),Alerte renforcée,zone : Dropt - Dropt amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beaupouyet (24400),Crise,zone : Dordogne aval - Lidoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beaupouyet (24400),Alerte renforcée,zone : Isle aval - Beauronne des Lèches (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beauregard-de-Terrasson (24120),Alerte renforcée,zone : Vézère - Cern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beauregard-et-Bassac (24140),Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beauregard-et-Bassac (24140),Crise,zone : Isle aval - Crempse (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beauronne (24400),Alerte renforcée,zone : Isle aval - Beauronne de St-Vincent (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beleymas (24140),Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beleymas (24140),Alerte renforcée,zone : Dordogne aval - Eyraud (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Beleymas (24140),Crise,zone : Isle aval - Crempse (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bergerac (24100),Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bergerac (24100),Crise,zone : Dordogne aval - Conne (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bertric-Burée (24320),Crise,zone : Lizonne - Sauvanie (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Biras (24310),Crise,zone : Isle aval - Beauronne de Chancelade (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Biron (24540),Alerte renforcée,zone : Dropt - Dropt amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Boisse (24560),Crise,zone : Dropt - Bournègue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Boisseuilh (24390),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bonneville-et-Saint-Avit-de-Fumadières (24230),Crise,zone : Dordogne aval - Estrop (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bonneville-et-Saint-Avit-de-Fumadières (24230),Crise,zone : Dordogne aval - Lidoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bosset (24130),Alerte renforcée,zone : Dordogne aval - Eyraud (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bosset (24130),Crise,zone : Dordogne aval - Lidoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bosset (24130),Alerte renforcée,zone : Isle aval - Beauronne des Lèches (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bouillac (24480),Crise,zone : Dordogne aval - Couze-Couzeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
"Boulazac Isle Manoire (24750, 24330)",Alerte renforcée,zone : Isle aval - Manoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bouniagues (24560),Crise,zone : Dordogne aval - Conne (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bouniagues (24560),Crise,zone : Dordogne aval - Gardonnette (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bourdeilles (24310),Crise,zone : Dronne - Boulou (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bourg-des-Maisons (24320),Alerte renforcée,zone : Dronne - Euche (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bourg-du-Bost (24600),Alerte,zone : Dronne - Dronne aval (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bourgnac (24400),Alerte renforcée,zone : Isle aval - Beauronne des Lèches (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bourgnac (24400),Crise,zone : Isle aval - Crempse (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bourniquel (24150),Crise,zone : Dordogne aval - Couze-Couzeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bourrou (24110),Crise,zone : Isle aval - Crempse (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bourrou (24110),Alerte renforcée,zone : Isle aval - Vern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bouteilles-Saint-Sébastien (24320),Alerte renforcée,zone : Lizonne - Pude (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bouzic (24250),Crise,zone : Dordogne amont - Céou amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
"Brantôme en Périgord (24310, 24460, 24530)",Crise,zone : Dronne - Boulou (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
"Brantôme en Périgord (24310, 24460, 24530)",Crise,zone : Isle aval - Beauronne de Chancelade (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Brouchaud (24210),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Brouchaud (24210),Alerte renforcée,zone : Isle amont - Blâme (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Busserolles (24360),Alerte renforcée,zone : Charente amont - Tardoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bussière-Badil (24360),Alerte,zone : Charente amont - Bandiat (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Bussière-Badil (24360),Alerte renforcée,zone : Charente amont - Tardoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Calviac-en-Périgord (24370),Alerte,zone : Dordogne amont - Énéa (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Campagnac-lès-Quercy (24550),Crise,zone : Dordogne amont - Céou amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Campsegret (24140),Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Capdrot (24540),Crise,zone : Dordogne aval - Couze-Couzeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Capdrot (24540),Alerte renforcée,zone : Dropt - Dropt amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Carlux (24370),Alerte,zone : Dordogne amont - Énéa (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Carsac-Aillac (24200),Alerte,zone : Dordogne amont - Énéa (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Carsac-de-Gurson (24610),Crise,zone : Dordogne aval - Lidoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Carves (24170),Alerte renforcée,zone : Dordogne amont - Nauze (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Castelnaud-la-Chapelle (24250),Crise,zone : Dordogne amont - Céou aval (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Castelnaud-la-Chapelle (24250),Alerte renforcée,zone : Dordogne amont - Nauze (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cause-de-Clérans (24150),Crise,zone : Dordogne aval - Louyre (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Chalagnac (24380),Alerte renforcée,zone : Isle aval - Vern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Chalais (24800),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Champagnac-de-Belair (24530),Alerte renforcée,zone : Dronne - Dronne amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Champagne-et-Fontaine (24320),Alerte renforcée,zone : Lizonne - Pude (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Champniers-et-Reilhac (24360),Alerte renforcée,zone : Charente amont - Tardoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Champs-Romain (24470),Alerte,zone : Charente amont - Bandiat (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Champs-Romain (24470),Alerte renforcée,zone : Dronne - Dronne amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Chancelade (24650),Crise,zone : Isle aval - Beauronne de Chancelade (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Chantérac (24190),Alerte renforcée,zone : Isle aval - Beauronne de St-Vincent (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Chapdeuil (24320),Alerte renforcée,zone : Dronne - Euche (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Chassaignes (24600),Alerte,zone : Dronne - Dronne aval (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cherval (24320),Alerte renforcée,zone : Lizonne - Pude (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cherval (24320),Crise,zone : Lizonne - Sauvanie (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cherveix-Cubas (24390),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Chourgnac (24640),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Chourgnac (24640),Alerte renforcée,zone : Isle amont - Blâme (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Château-l'Évêque (24460),Crise,zone : Isle aval - Beauronne de Chancelade (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Châtres (24120),Alerte renforcée,zone : Vézère - Cern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cladech (24170),Alerte renforcée,zone : Dordogne amont - Nauze (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Clermont-d'Excideuil (24160),Crise,zone : Isle amont - Loue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Clermont-de-Beauregard (24140),Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Colombier (24560),Crise,zone : Dordogne aval - Conne (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Colombier (24560),Crise,zone : Dordogne aval - Gardonnette (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
"Coly-Saint-Amand (24120, 24290)",Alerte,zone : Vézère - Chironde - Coly (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Comberanche-et-Épeluche (24600),Crise,zone : Lizonne - Sauvanie (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Condat-sur-Trincou (24530),Alerte renforcée,zone : Dronne - Dronne amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Condat-sur-Vézère (24570),Alerte renforcée,zone : Vézère - Cern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Condat-sur-Vézère (24570),Alerte,zone : Vézère - Chironde - Coly (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Conne-de-Labarde (24560),Crise,zone : Dordogne aval - Conne (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Corgnac-sur-l'Isle (24800),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Corgnac-sur-l'Isle (24800),Crise,zone : Isle amont - Loue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cornille (24750),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cornille (24750),Crise,zone : Isle aval - Beauronne de Chancelade (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Coubjours (24390),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Coulaures (24420),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Coulaures (24420),Crise,zone : Isle amont - Loue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cours-de-Pile (24520),Crise,zone : Dordogne aval - Conne (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Coursac (24430),Alerte renforcée,zone : Isle aval - Vern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Coutures (24320),Crise,zone : Lizonne - Sauvanie (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Couze-et-Saint-Front (24150),Crise,zone : Dordogne aval - Couze-Couzeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Creyssac (24350),Crise,zone : Dronne - Boulou (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Creyssac (24350),Alerte renforcée,zone : Dronne - Euche (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Creysse (24100),Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Creyssensac-et-Pissot (24380),Alerte renforcée,zone : Isle aval - Vern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cubjac-Auvézère-Val d'Ans (24640),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cubjac-Auvézère-Val d'Ans (24640),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cubjac-Auvézère-Val d'Ans (24640),Alerte renforcée,zone : Isle amont - Blâme (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cunèges (24240),Crise,zone : Dordogne aval - Gardonnette (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cénac-et-Saint-Julien (24250),Crise,zone : Dordogne amont - Céou amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cénac-et-Saint-Julien (24250),Crise,zone : Dordogne amont - Céou aval (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Cénac-et-Saint-Julien (24250),Alerte renforcée,zone : Dordogne amont - Germaine (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Daglan (24250),Crise,zone : Dordogne amont - Céou amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Daglan (24250),Crise,zone : Dordogne amont - Céou aval (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Doissat (24170),Crise,zone : Dordogne amont - Céou amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Doissat (24170),Alerte renforcée,zone : Dordogne amont - Nauze (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Domme (24250),Crise,zone : Dordogne amont - Céou amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Domme (24250),Alerte renforcée,zone : Dordogne amont - Germaine (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Douville (24140),Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Douville (24140),Crise,zone : Isle aval - Crempse (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Douzillac (24190),Alerte renforcée,zone : Isle aval - Beauronne de St-Vincent (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Dussac (24270),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Dussac (24270),Crise,zone : Isle amont - Loue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Escoire (24420),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Escoire (24420),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Excideuil (24160),Crise,zone : Isle amont - Loue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Eymet (24500),Alerte renforcée,zone : Dropt - Escourou (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
"Eyraud-Crempse-Maurens (24140, 24130)",Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
"Eyraud-Crempse-Maurens (24140, 24130)",Alerte renforcée,zone : Dordogne aval - Eyraud (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Eyzerac (24800),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Faurilles (24560),Crise,zone : Dropt - Bournègue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Faux (24560),Crise,zone : Dordogne aval - Conne (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Faux (24560),Crise,zone : Dordogne aval - Couze-Couzeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Firbeix (24450),Alerte renforcée,zone : Dronne - Dronne amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Florimont-Gaumier (24250),Crise,zone : Dordogne amont - Céou amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Fonroque (24500),Alerte renforcée,zone : Dropt - Escourou (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Fossemagne (24210),Alerte renforcée,zone : Isle aval - Manoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Fougueyrolles (33220),Crise,zone : Dordogne aval - Estrop (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Fouleix (24380),Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Fouleix (24380),Alerte renforcée,zone : Isle aval - Vern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Fraisse (24130),Alerte renforcée,zone : Dordogne aval - Eyraud (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Fraisse (24130),Crise,zone : Dordogne aval - Lidoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Fraisse (24130),Alerte renforcée,zone : Isle aval - Beauronne des Lèches (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Gabillou (24210),Alerte renforcée,zone : Isle amont - Blâme (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Gageac-et-Rouillac (24240),Crise,zone : Dordogne aval - Gardonnette (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Gageac-et-Rouillac (24240),Crise,zone : Dordogne aval - Seignal (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Gardonne (24680),Crise,zone : Dordogne aval - Gardonnette (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Gardonne (24680),Crise,zone : Dordogne aval - Seignal (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Gaugeac (24540),Alerte renforcée,zone : Dropt - Dropt amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Ginestet (24130),Crise,zone : Dordogne aval - Caudeau (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Ginestet (24130),Alerte renforcée,zone : Dordogne aval - Eyraud (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Gout-Rossignol (24320),Alerte renforcée,zone : Lizonne - Pude (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Grand-Brassac (24350),Alerte renforcée,zone : Dronne - Euche (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Granges-d'Ans (24390),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Granges-d'Ans (24390),Alerte renforcée,zone : Isle amont - Blâme (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Granges-d'Ans (24390),Alerte renforcée,zone : Vézère - Cern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Grignols (24110),Alerte renforcée,zone : Isle aval - Vern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Grives (24170),Alerte renforcée,zone : Dordogne amont - Nauze (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Groléjac (24250),Alerte renforcée,zone : Dordogne amont - Germaine (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Grun-Bordas (24380),Alerte renforcée,zone : Isle aval - Vern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Génis (24160),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Hautefaye (24300),Alerte,zone : Charente amont - Bandiat (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Hautefort (24390),Alerte renforcée,zone : Isle amont - Auvézère (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Issac (24400),Crise,zone : Isle aval - Crempse (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Issigeac (24560),Crise,zone : Dordogne aval - Conne (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Issigeac (24560),Crise,zone : Dropt - Bournègue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Jaure (24140),Crise,zone : Isle aval - Crempse (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Jaure (24140),Alerte renforcée,zone : Isle aval - Vern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Javerlhac-et-la-Chapelle-Saint-Robert (24300),Alerte,zone : Charente amont - Bandiat (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Jayac (24590),Alerte,zone : Vézère - Chironde - Coly (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Journiac (24260),Crise,zone : Dordogne aval - Louyre (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Jumilhac-le-Grand (24630),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
Jumilhac-le-Grand (24630),Crise,zone : Isle amont - Loue (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Bachellerie (24210),Alerte renforcée,zone : Vézère - Cern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Cassagne (24120),Alerte,zone : Vézère - Chironde - Coly (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Chapelle-Aubareil (24290),Alerte renforcée,zone : Vézère - Beune (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Chapelle-Faucher (24530),Alerte renforcée,zone : Dronne - Dronne amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Chapelle-Grésignac (24320),Alerte renforcée,zone : Lizonne - Pude (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Chapelle-Montabourlet (24320),Alerte renforcée,zone : Dronne - Euche (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Chapelle-Montabourlet (24320),Crise,zone : Lizonne - Belle (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Chapelle-Montabourlet (24320),Alerte renforcée,zone : Lizonne - Pude (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Chapelle-Montmoreau (24300),Crise,zone : Dronne - Boulou (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Chapelle-Montmoreau (24300),Alerte renforcée,zone : Dronne - Dronne amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Chapelle-Saint-Jean (24390),Alerte renforcée,zone : Vézère - Cern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Coquille (24450),Alerte renforcée,zone : Isle amont (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Dornac (24120),Alerte,zone : Vézère - Chironde - Coly (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Douze (24330),Alerte renforcée,zone : Isle aval - Manoire (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Douze (24330),Alerte renforcée,zone : Isle aval - Vern (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
La Force (24130),Alerte renforcée,zone : Dordogne aval - Eyraud (eaux superficielles)<br>arrêté valable du 29/07/2022 au 05/08/2022
