Commune,Niveau,Détails
Agon-Coutainville (50230),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Airel (50680),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Airel (50680),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Amigny (50620),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Amigny (50620),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Anctoville-sur-Boscq (50400),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Anctoville-sur-Boscq (50400),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Anneville-en-Saire (50760),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Anneville-en-Saire (50760),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Annoville (50660),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Annoville (50660),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Appeville (50500),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Appeville (50500),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Aucey-la-Plaine (50170),Crise,zone : SELUNE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Aucey-la-Plaine (50170),Crise,zone : VI - Sélune (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Audouville-la-Hubert (50480),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Audouville-la-Hubert (50480),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Aumeville-Lestre (50630),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Aumeville-Lestre (50630),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Auvers (50500),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Auvers (50500),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Auxais (50500),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Auxais (50500),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Avranches (50300),Crise,zone : SELUNE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Avranches (50300),Crise,zone : VI - Sélune (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Avranches (50300),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Azeville (50310),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Azeville (50310),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bacilly (50530),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bacilly (50530),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Barenton (50720),Crise,zone : SELUNE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Barenton (50720),Crise,zone : VI - Sélune (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Barfleur (50760),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Barfleur (50760),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Barneville-Carteret (50270),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Barneville-Carteret (50270),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Baubigny (50270),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Baubigny (50270),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Baudre (50000),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Baudre (50000),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Baupte (50500),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Baupte (50500),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beauchamps (50320),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beauchamps (50320),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beaucoudray (50420),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beaucoudray (50420),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beauficel (50150),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beauficel (50150),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beauvoir (50170),Crise,zone : SELUNE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beauvoir (50170),Crise,zone : VI - Sélune (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Belval (50210),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Belval (50210),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Benoîtville (50340),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Benoîtville (50340),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beslon (50800),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beslon (50800),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Besneville (50390),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Besneville (50390),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beuvrigny (50420),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beuvrigny (50420),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beuzeville-la-Bastille (50360),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Beuzeville-la-Bastille (50360),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Biniville (50390),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Biniville (50390),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Biéville (50160),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Biéville (50160),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Blainville-sur-Mer (50560),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Blainville-sur-Mer (50560),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Blosville (50480),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Blosville (50480),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Boisyvon (50800),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Boisyvon (50800),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bourguenolles (50800),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bourguenolles (50800),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bourgvallées (50750),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bourgvallées (50750),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Boutteville (50480),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Boutteville (50480),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brainville (50200),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brainville (50200),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bretteville (50110),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bretteville (50110),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bretteville-sur-Ay (50430),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bretteville-sur-Ay (50430),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Breuville (50260),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Breuville (50260),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricquebec-en-Cotentin (50260),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricquebec-en-Cotentin (50260),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricquebosq (50340),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricquebosq (50340),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricqueville-la-Blouette (50200),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricqueville-la-Blouette (50200),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricqueville-la-Blouette (50200),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricqueville-la-Blouette (50200),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricqueville-sur-Mer (50290),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bricqueville-sur-Mer (50290),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brillevast (50330),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brillevast (50330),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brix (50700),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brix (50700),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brouains (50150),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brouains (50150),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brécey (50370),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Brécey (50370),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bréhal (50290),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bréhal (50290),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bréville-sur-Mer (50290),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bréville-sur-Mer (50290),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Buais-Les-Monts (50640),Crise,zone : SELUNE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Buais-Les-Monts (50640),Crise,zone : VI - Sélune (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bérigny (50810),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Bérigny (50810),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cambernon (50200),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cambernon (50200),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cametours (50570),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cametours (50570),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Camprond (50210),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Camprond (50210),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Canisy (50750),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Canisy (50750),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Canteloup (50330),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Canteloup (50330),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Canville-la-Rocque (50580),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Canville-la-Rocque (50580),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Carantilly (50570),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Carantilly (50570),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
"Carentan-les-Marais (50480, 50500, 50620)",Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
"Carentan-les-Marais (50480, 50500, 50620)",Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Carneville (50330),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Carneville (50330),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Carolles (50740),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Carolles (50740),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Catteville (50390),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Catteville (50390),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cavigny (50620),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cavigny (50620),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cerisy-la-Forêt (50680),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cerisy-la-Forêt (50680),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cerisy-la-Salle (50210),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cerisy-la-Salle (50210),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Champeaux (50530),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Champeaux (50530),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Champrepus (50800),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Champrepus (50800),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Champrepus (50800),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Champrepus (50800),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Chanteloup (50510),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Chanteloup (50510),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Chaulieu (50150),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Chaulieu (50150),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Chavoy (50870),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Chavoy (50870),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
"Cherbourg-en-Cotentin (50130, 50100, 50460, 50120, 50470, 50110)",Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
"Cherbourg-en-Cotentin (50130, 50100, 50460, 50120, 50470, 50110)",Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Chérencé-le-Héron (50800),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Chérencé-le-Héron (50800),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Clitourps (50330),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Clitourps (50330),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Colomby (50700),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Colomby (50700),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
"Condé-sur-Vire (50890, 50420)",Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
"Condé-sur-Vire (50890, 50420)",Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Coudeville-sur-Mer (50290),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Coudeville-sur-Mer (50290),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Coudeville-sur-Mer (50290),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Coudeville-sur-Mer (50290),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Coulouvray-Boisbenâtre (50670),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Coulouvray-Boisbenâtre (50670),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Courcy (50200),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Courcy (50200),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Courtils (50220),Crise,zone : SELUNE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Courtils (50220),Crise,zone : VI - Sélune (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Coutances (50200),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Coutances (50200),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Couvains (50680),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Couvains (50680),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Couville (50690),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Couville (50690),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Crasville (50630),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Crasville (50630),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Crollon (50220),Crise,zone : SELUNE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Crollon (50220),Crise,zone : VI - Sélune (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Crosville-sur-Douve (50360),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Crosville-sur-Douve (50360),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Créances (50710),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Créances (50710),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cuves (50670),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cuves (50670),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Céaux (50220),Crise,zone : SELUNE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Céaux (50220),Crise,zone : VI - Sélune (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cérences (50510),Alerte renforcée,zone : SIENNE - SOULLES (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Cérences (50510),Alerte renforcée,zone : IV - Sienne - Soulles (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Dangy (50750),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Dangy (50750),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Digosville (50110),Alerte,zone : NORD COTENTIN (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Digosville (50110),Alerte,zone : I - Nord Cotentin (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Domjean (50420),Alerte renforcée,zone : VIRE (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Domjean (50420),Alerte renforcée,zone : III - Vire (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Donville-les-Bains (50350),Crise,zone : SEE - COTIERS GRANVILLAIS (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Donville-les-Bains (50350),Crise,zone : V - Sée - côtiers granvillais (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
Doville (50250),Alerte,zone : DOUVE - TAUTE - COTIERS NORD-EST (eaux superficielles)<br>arrêté valable du 01/10/2022 au 31/10/2022
Doville (50250),Alerte,zone : II - Douve - Taute - côtiers nord-est (eaux souterraines)<br>arrêté valable du 01/10/2022 au 31/10/2022
