Commune,Niveau,Détails
Haute-Isle (95780),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Herblay-sur-Seine (95220),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Hodent (95420),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Hédouville (95690),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Hérouville-en-Vexin (95300),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Hérouville-en-Vexin (95300),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Jagny-sous-Bois (95850),Alerte,zone : BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Jouy-le-Moutier (95280),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Jouy-le-Moutier (95280),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
L'Isle-Adam (95290),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
La Chapelle-en-Vexin (95420),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
La Frette-sur-Seine (95530),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
La Roche-Guyon (95780),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
La Roche-Guyon (95780),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Labbeville (95690),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Lassy (95270),Alerte,zone : BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Le Bellay-en-Vexin (95750),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Le Heaulme (95640),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Le Mesnil-Aubry (95720),Alerte,zone : BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Le Perchay (95450),Alerte,zone : BASSIN VERSANT DU VEXIN (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Le Plessis-Bouchard (95130),Alerte,zone : BASSIN VERSANT DE L'OISE (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
Le Plessis-Gassot (95720),Alerte,zone : BASSIN VERSANT DE LA PLAINE DE FRANCE ET DU PARISIS (eaux superficielles)<br>arrêté valable du 22/07/2022 au 30/11/2022
